OpenMP/slurm-841381.out:DATA, 3, (null), 12906.174000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 13050.701000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 12959.203000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 12949.347000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 13057.355000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 13009.676000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 12840.972000, 16, 10000
OpenMP/slurm-841381.out:DATA, 3, (null), 12732.447000, 16, 10000
OpenMP/slurm-841375.out:DATA, 3, (null), 1438.909000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1428.344000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1700.097000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1583.294000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1554.738000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1540.056000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1480.356000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1824.148000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1486.410000, 16, 1000
OpenMP/slurm-841375.out:DATA, 3, (null), 1496.513000, 16, 1000
OpenMP/slurm-841397.out:DATA, 3, (null), 4499732.148000, 4, 1000000
OpenMP/slurm-841374.out:DATA, 3, (null), 3599.507000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 3861.276000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 3266.045000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 2847.524000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 3324.806000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 4738.583000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 2891.437000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 3287.713000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 2893.468000, 8, 1000
OpenMP/slurm-841374.out:DATA, 3, (null), 4145.988000, 8, 1000
Binary file Pthreads/slurm-841361.out matches
Pthreads/slurm-841353.out:DATA, 2, (null), 1551852.414000, 1, 100000
Pthreads/slurm-841353.out:DATA, 2, (null), 1468958.330000, 1, 100000
Pthreads/slurm-841353.out:DATA, 2, (null), 1538987.227000, 1, 100000
Pthreads/slurm-841353.out:DATA, 2, (null), 1434815.791000, 1, 100000
Pthreads/slurm-841362.out:DATA, 2, (null), 1354220.176000, 8, 500000
Pthreads/slurm-841362.out:DATA, 2, (null), 1314773.748000, 8, 500000
Pthreads/slurm-841362.out:DATA, 2, (null), 1171393.607000, 8, 500000
Pthreads/slurm-841362.out:DATA, 2, (null), 1122558.075000, 8, 500000
Pthreads/slurm-841362.out:DATA, 2, (null), 1105656.058000, 8, 500000
Pthreads/slurm-841342.out:DATA, 2, (null), 8015.704000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8000.501000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8493.575000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8417.438000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8491.526000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 16526.474000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8477.530000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 9933.470000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8436.497000, 2, 1000
Pthreads/slurm-841342.out:DATA, 2, (null), 8461.545000, 2, 1000
Pthreads/slurm-841367.out:DATA, 2, (null), 3637704.765000, 4, 1000000
Pthreads/slurm-841367.out:DATA, 2, (null), 3619966.635000, 4, 1000000
Pthreads/slurm-841328.out:DATA, 2, (null), 5502505.555000, 2, 500000
Pthreads/slurm-841343.out:DATA, 2, (null), 4559.878000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 6092.226000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 5700.374000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 7406.213000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 7192.218000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 5959.984000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 6661.933000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 14726.052000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 8428.117000, 4, 1000
Pthreads/slurm-841343.out:DATA, 2, (null), 6048.703000, 4, 1000
Binary file Pthreads/slurm-841348.out matches
Pthreads/slurm-841366.out:DATA, 2, (null), 7081787.175000, 2, 1000000
Pthreads/slurm-841350.out:DATA, 2, (null), 26284.116000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 35620.129000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 28113.218000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 27582.088000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 24380.601000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 26924.706000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 24380.119000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 24328.398000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 24677.377000, 8, 10000
Pthreads/slurm-841350.out:DATA, 2, (null), 25812.423000, 8, 10000
Pthreads/slurm-841355.out:DATA, 2, (null), 424540.148000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 422565.179000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 421979.886000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 419363.712000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 417330.501000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 420080.022000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 419427.151000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 421599.308000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 414547.743000, 4, 100000
Pthreads/slurm-841355.out:DATA, 2, (null), 419855.298000, 4, 100000
Pthreads/slurm-841346.out:DATA, 2, (null), 1305.012000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1629.915000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1651.429000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1814.080000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1772.201000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 2375.151000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 2349.212000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1490.992000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1717.074000, 32, 1000
Pthreads/slurm-841346.out:DATA, 2, (null), 1640.269000, 32, 1000
Binary file Pthreads/slurm-841354.out matches
Binary file Pthreads/slurm-841358.out matches
Pthreads/slurm-841337.out:DATA, 2, (null), 1335745.736000, 16, 1000000
Pthreads/slurm-841337.out:DATA, 2, (null), 1756426.578000, 16, 1000000
Pthreads/slurm-841337.out:DATA, 2, (null), 1434721.693000, 16, 1000000
Pthreads/slurm-841337.out:DATA, 2, (null), 1375904.276000, 16, 1000000
Pthreads/slurm-841352.out:DATA, 2, (null), 8363.628000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 7280.808000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 7243.547000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 10376.051000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 8375.360000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 10432.691000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 7842.544000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 7454.251000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 7622.252000, 32, 10000
Pthreads/slurm-841352.out:DATA, 2, (null), 10008.585000, 32, 10000
Pthreads/slurm-841341.out:DATA, 2, (null), 15375.153000, 1, 1000
Pthreads/slurm-841341.out:DATA, 2, (null), 17986.335000, 1, 1000
Pthreads/slurm-841341.out:DATA, 2, (null), 25039.605000, 1, 1000
Pthreads/slurm-841341.out:DATA, 2, (null), 18945.919000, 1, 1000
Pthreads/slurm-841341.out:DATA, 2, (null), 17839.776000, 1, 1000
